order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
83496,4518,2023-03-20,420,6,254.61,1527.66,Completed,2023-03-24
83497,692,2023-11-17,50,10,404.97,4049.70,Completed,2023-11-24
83498,7695,2023-06-01,358,5,368.92,1844.60,Completed,2023-06-05
83499,1388,2023-06-08,463,10,91.87,918.70,Completed,2023-06-16
83500,4382,2024-03-12,9,7,486.69,3406.83,Completed,2024-03-19
83501,9688,2023-10-02,258,6,12.36,74.16,Completed,2023-10-05
83502,623,2023-09-28,362,3,26.68,80.04,Completed,2023-10-11
83503,4632,2025-06-02,344,4,420.39,1681.56,Cancelled,
83504,5031,2025-06-09,465,2,490.93,981.86,Completed,2025-06-16
83505,993,2024-06-30,335,3,187.08,561.24,Completed,2024-07-10
83506,1473,2024-10-24,42,6,259.51,1557.06,Completed,2024-10-31
83507,3583,2023-09-25,315,9,56.23,506.07,Completed,2023-10-06
83508,8850,2023-03-24,379,5,289.09,1445.45,Completed,2023-04-07
83509,3767,2025-02-08,178,10,460.99,4609.90,Completed,2025-02-19
83510,7770,2025-04-12,230,9,129.06,1161.54,Completed,2025-04-22
83511,1302,2023-03-13,228,10,373.86,3738.60,Completed,2023-03-23
83512,7424,2023-06-07,215,7,224.62,1572.34,Cancelled,
83513,5745,2024-06-10,47,8,35.00,280.00,Completed,2024-06-24
83514,1640,2024-06-21,157,10,475.68,4756.80,Completed,2024-07-01
83515,3204,2023-04-26,351,10,13.14,131.40,Completed,2023-04-29
83516,7448,2023-03-18,168,3,116.72,350.16,Completed,2023-03-22
83517,3849,2024-03-23,352,10,149.18,1491.80,Pending,
83518,7272,2024-11-05,414,4,472.89,1891.56,Completed,2024-11-13
83519,7577,2023-04-15,174,7,352.98,2470.86,Completed,2023-04-25
83520,1968,2023-08-26,233,3,49.62,148.86,Completed,2023-09-01
83521,9740,2023-05-20,295,5,40.68,203.40,Completed,2023-05-27
83522,9368,2023-04-13,419,8,283.10,2264.80,Completed,2023-04-13
83523,1437,2023-05-01,396,1,164.72,164.72,Completed,2023-05-04
83524,3356,2024-01-16,315,7,56.23,393.61,Pending,
83525,1449,2023-06-23,474,7,382.12,2674.84,Completed,2023-06-25
83526,8356,2023-04-23,64,3,231.33,693.99,Completed,2023-05-06
83527,4590,2024-11-19,179,9,351.37,3162.33,Cancelled,
83528,3956,2024-07-09,352,10,149.18,1491.80,Completed,2024-07-18
83529,1263,2025-03-21,246,1,336.89,336.89,Completed,2025-03-27
83530,2369,2023-05-14,111,5,162.06,810.30,Completed,2023-05-17
83531,3441,2024-05-05,448,9,466.85,4201.65,Pending,
83532,331,2025-03-12,391,8,265.22,2121.76,Completed,2025-03-16
83533,1819,2024-03-27,68,7,353.25,2472.75,Completed,2024-04-03
83534,7512,2023-07-16,383,8,104.09,832.72,Pending,
83535,3213,2025-07-20,221,10,449.96,4499.60,Completed,2025-07-21
83536,1728,2025-05-13,54,3,146.20,438.60,Completed,2025-05-18
83537,2316,2025-06-13,226,6,15.86,95.16,Completed,2025-06-13
83538,4092,2023-08-12,288,9,305.50,2749.50,Completed,2023-08-19
83539,3998,2023-06-12,280,2,339.11,678.22,Completed,2023-06-25
83540,6498,2024-10-25,295,6,40.68,244.08,Completed,2024-11-07
83541,8075,2023-05-05,187,8,208.76,1670.08,Completed,2023-05-09
83542,9625,2025-01-13,191,9,379.44,3414.96,Completed,2025-01-15
83543,5409,2024-04-05,24,4,397.08,1588.32,Pending,
83544,6789,2023-04-23,7,6,55.59,333.54,Completed,2023-04-26
83545,3221,2025-03-03,325,5,51.26,256.30,Completed,2025-03-13
83546,8747,2023-03-26,60,5,471.09,2355.45,Completed,2023-04-02
83547,7940,2023-11-01,462,8,11.97,95.76,Completed,2023-11-15
83548,8728,2024-05-01,254,9,38.96,350.64,Completed,2024-05-11
83549,2746,2025-02-17,116,6,163.26,979.56,Completed,2025-03-01
83550,6180,2023-12-03,250,3,54.18,162.54,Completed,2023-12-14
83551,9582,2025-06-29,40,8,279.19,2233.52,Completed,2025-07-11
83552,1525,2023-04-19,92,9,131.09,1179.81,Completed,2023-05-02
83553,9768,2025-02-05,432,10,316.37,3163.70,Completed,2025-02-18
83554,3354,2024-03-19,459,1,229.90,229.90,Completed,2024-03-23
83555,5833,2025-04-20,27,5,385.46,1927.30,Pending,
83556,4159,2025-05-09,90,3,220.11,660.33,Pending,
83557,4134,2025-05-10,157,4,475.68,1902.72,Pending,
83558,905,2024-06-24,106,5,101.25,506.25,Pending,
83559,2107,2024-10-18,136,6,58.51,351.06,Pending,
83560,2722,2023-08-08,429,6,490.05,2940.30,Pending,
83561,4701,2024-12-27,226,10,15.86,158.60,Pending,
83562,7086,2023-02-06,23,4,50.00,200.00,Completed,2023-02-15
83563,3870,2024-07-27,213,5,22.77,113.85,Pending,
83564,2417,2023-03-27,90,1,220.11,220.11,Pending,
83565,9031,2025-03-09,330,3,300.64,901.92,Completed,2025-03-22
83566,6648,2023-06-07,124,10,336.09,3360.90,Pending,
83567,614,2023-09-02,229,6,305.50,1833.00,Pending,
83568,9658,2024-03-07,296,10,232.58,2325.80,Pending,
83569,5807,2024-09-08,457,10,395.04,3950.40,Completed,2024-09-12
83570,3308,2023-07-15,449,8,371.74,2973.92,Completed,2023-07-19
83571,4108,2025-07-26,8,6,135.94,815.64,Completed,2025-08-05
83572,2380,2023-08-20,107,4,78.05,312.20,Completed,2023-09-03
83573,6341,2024-06-30,436,2,437.04,874.08,Completed,2024-07-08
83574,976,2024-05-27,419,1,283.10,283.10,Completed,2024-05-27
83575,5581,2025-03-31,423,1,257.02,257.02,Completed,2025-04-10
83576,1579,2025-07-28,386,4,446.21,1784.84,Completed,2025-08-02
83577,6597,2023-05-07,72,3,105.78,317.34,Completed,2023-05-08
83578,9565,2025-03-27,242,2,458.05,916.10,Completed,2025-04-02
83579,3168,2024-01-29,298,9,205.49,1849.41,Completed,2024-02-01
83580,8098,2025-06-17,417,4,9.05,36.20,Completed,2025-06-25
83581,3301,2023-09-18,473,4,456.83,1827.32,Completed,2023-09-26
83582,8835,2023-07-21,409,3,124.66,373.98,Completed,2023-07-24
83583,9926,2025-02-01,363,8,260.11,2080.88,Completed,2025-02-08
83584,3741,2025-07-13,100,4,235.17,940.68,Pending,
83585,2392,2023-07-23,377,4,184.26,737.04,Completed,2023-07-27
83586,5236,2025-01-29,26,4,341.74,1366.96,Completed,2025-02-01
83587,7110,2024-06-23,399,1,322.29,322.29,Pending,
83588,741,2024-07-05,168,2,116.72,233.44,Completed,2024-07-09
83589,5047,2024-03-07,201,10,364.40,3644.00,Completed,2024-03-11
83590,7535,2025-05-29,47,5,35.00,175.00,Completed,2025-06-09
83591,7420,2023-09-15,39,5,64.90,324.50,Completed,2023-09-22
83592,3785,2024-03-26,93,2,344.99,689.98,Completed,2024-04-02
83593,4156,2024-04-03,410,2,52.92,105.84,Completed,2024-04-12
83594,6251,2023-03-18,238,9,483.80,4354.20,Completed,2023-03-29
83595,4363,2024-10-21,315,4,56.23,224.92,Completed,2024-10-23
83596,5329,2023-02-26,302,4,42.81,171.24,Completed,2023-03-02
83597,4016,2024-07-07,464,10,260.06,2600.60,Completed,2024-07-20
83598,4263,2024-06-20,230,8,129.06,1032.48,Completed,2024-07-02
83599,3262,2023-11-03,157,7,475.68,3329.76,Cancelled,
83600,2567,2024-11-24,269,1,361.82,361.82,Completed,2024-12-05
83601,3317,2025-07-18,290,5,245.88,1229.40,Completed,2025-07-30
83602,4307,2024-06-24,264,10,424.41,4244.10,Cancelled,
83603,51,2023-09-19,91,10,492.20,4922.00,Completed,2023-09-30
83604,7281,2023-10-31,496,9,204.12,1837.08,Cancelled,
83605,2267,2023-12-08,155,5,168.74,843.70,Completed,2023-12-17
83606,1882,2023-07-03,148,3,19.21,57.63,Completed,2023-07-12
83607,5047,2024-02-10,38,10,497.60,4976.00,Completed,2024-02-13
83608,8920,2024-11-04,484,1,493.14,493.14,Completed,2024-11-18
83609,8396,2023-11-21,409,2,124.66,249.32,Completed,2023-12-03
83610,8207,2024-11-30,11,10,27.68,276.80,Completed,2024-11-30
83611,2259,2024-04-22,381,5,261.28,1306.40,Pending,
83612,7592,2023-11-24,448,6,466.85,2801.10,Completed,2023-11-25
83613,1482,2024-03-15,39,4,64.90,259.60,Completed,2024-03-22
83614,6680,2023-12-02,209,2,455.67,911.34,Pending,
83615,2238,2025-05-16,36,10,266.20,2662.00,Completed,2025-05-25
83616,8920,2025-04-02,17,1,411.79,411.79,Completed,2025-04-05
83617,7225,2023-12-23,365,9,433.57,3902.13,Completed,2023-12-26
83618,8692,2024-01-24,189,6,485.24,2911.44,Completed,2024-02-05
83619,5614,2024-04-17,285,4,82.92,331.68,Pending,
83620,5446,2023-02-19,109,10,29.86,298.60,Completed,2023-02-28
83621,6804,2024-07-29,415,5,293.76,1468.80,Completed,2024-07-31
83622,6587,2023-08-21,53,2,86.50,173.00,Pending,
83623,8417,2024-01-22,366,10,445.30,4453.00,Completed,2024-01-24
83624,2448,2024-07-22,389,1,187.61,187.61,Completed,2024-07-22
83625,6408,2024-03-05,496,1,204.12,204.12,Completed,2024-03-17
83626,5765,2024-12-16,189,3,485.24,1455.72,Pending,
83627,957,2024-08-15,270,8,172.77,1382.16,Completed,2024-08-20
83628,1325,2024-12-31,8,9,135.94,1223.46,Completed,2025-01-03
83629,7315,2025-03-19,153,8,150.65,1205.20,Completed,2025-03-26
83630,1240,2025-02-24,265,8,41.38,331.04,Completed,2025-03-08
83631,6918,2025-01-16,334,1,123.39,123.39,Completed,2025-01-22
83632,3515,2023-09-19,11,9,27.68,249.12,Completed,2023-09-20
83633,197,2025-03-20,112,7,216.24,1513.68,Completed,2025-03-29
83634,8374,2024-10-01,106,10,101.25,1012.50,Completed,2024-10-15
83635,3006,2023-03-18,287,6,338.61,2031.66,Cancelled,
83636,1650,2025-04-17,19,7,110.25,771.75,Completed,2025-04-26
83637,4846,2024-09-13,46,2,432.60,865.20,Completed,2024-09-15
83638,653,2023-05-17,274,2,34.69,69.38,Cancelled,
83639,8480,2023-10-30,60,10,471.09,4710.90,Completed,2023-11-11
83640,8413,2024-02-29,407,4,159.73,638.92,Cancelled,
83641,1787,2024-09-17,293,10,8.83,88.30,Pending,
83642,2061,2024-12-02,342,8,210.37,1682.96,Completed,2024-12-13
83643,3392,2023-06-20,126,9,297.99,2681.91,Completed,2023-07-01
83644,6577,2024-04-02,60,4,471.09,1884.36,Completed,2024-04-02
83645,4616,2024-09-05,20,3,75.72,227.16,Completed,2024-09-13
83646,8627,2024-06-18,253,1,30.04,30.04,Cancelled,
83647,1780,2024-07-18,32,4,301.48,1205.92,Pending,
83648,8574,2025-02-16,326,9,184.49,1660.41,Cancelled,
83649,5775,2025-07-26,214,9,498.73,4488.57,Completed,2025-08-04
83650,8377,2025-04-25,175,3,394.97,1184.91,Completed,2025-05-09
83651,3596,2024-08-02,489,10,266.78,2667.80,Completed,2024-08-15
83652,3384,2023-12-08,184,4,327.50,1310.00,Completed,2023-12-18
83653,6572,2025-02-14,54,7,146.20,1023.40,Cancelled,
83654,1395,2024-07-04,271,7,159.71,1117.97,Pending,
83655,5940,2023-05-14,249,1,346.69,346.69,Completed,2023-05-19
83656,3607,2023-12-19,295,9,40.68,366.12,Completed,2023-12-31
83657,8473,2024-06-30,419,3,283.10,849.30,Completed,2024-07-03
83658,2714,2023-11-05,230,3,129.06,387.18,Pending,
83659,6768,2024-07-08,3,7,297.29,2081.03,Completed,2024-07-08
83660,7426,2024-05-29,255,2,407.46,814.92,Completed,2024-06-01
83661,2975,2024-03-11,305,8,80.67,645.36,Pending,
83662,1301,2024-02-04,296,3,232.58,697.74,Completed,2024-02-08
83663,4851,2025-02-22,399,1,322.29,322.29,Completed,2025-02-26
83664,9877,2024-11-19,154,1,187.67,187.67,Completed,2024-11-30
83665,3496,2025-08-14,411,3,127.89,383.67,Completed,2025-08-16
83666,6705,2023-05-05,25,5,299.96,1499.80,Completed,2023-05-11
83667,603,2023-10-24,121,8,471.66,3773.28,Completed,2023-10-30
83668,9846,2025-02-08,301,10,435.91,4359.10,Completed,2025-02-20
83669,9659,2023-07-19,321,4,437.27,1749.08,Cancelled,
83670,6901,2024-12-11,264,9,424.41,3819.69,Completed,2024-12-21
83671,2338,2024-03-07,418,6,383.11,2298.66,Completed,2024-03-16
83672,6383,2023-02-08,187,7,208.76,1461.32,Completed,2023-02-11
83673,1470,2023-12-01,355,4,15.07,60.28,Completed,2023-12-01
83674,6793,2025-05-12,358,6,368.92,2213.52,Completed,2025-05-12
83675,8290,2024-12-10,47,3,35.00,105.00,Completed,2024-12-22
83676,8899,2024-10-16,146,2,416.21,832.42,Cancelled,
83677,9801,2024-05-09,175,3,394.97,1184.91,Completed,2024-05-23
83678,3398,2025-02-06,370,1,55.79,55.79,Pending,
83679,1270,2025-06-24,312,4,299.07,1196.28,Completed,2025-06-25
83680,6907,2023-01-05,316,2,254.75,509.50,Completed,2023-01-13
83681,3402,2024-04-28,123,2,113.61,227.22,Completed,2024-05-10
83682,2388,2023-07-27,129,6,377.24,2263.44,Completed,2023-08-04
83683,294,2023-04-08,77,2,275.07,550.14,Completed,2023-04-20
83684,8731,2024-03-25,288,8,305.50,2444.00,Completed,2024-03-28
83685,1254,2025-07-26,437,2,261.75,523.50,Completed,2025-08-09
83686,4421,2024-12-15,6,9,350.58,3155.22,Completed,2024-12-28
83687,3401,2024-05-13,26,6,341.74,2050.44,Completed,2024-05-26
83688,228,2024-04-24,297,3,288.83,866.49,Completed,2024-05-04
83689,5513,2025-08-02,459,1,229.90,229.90,Pending,
83690,6849,2024-03-23,471,10,309.24,3092.40,Completed,2024-04-06
83691,3025,2024-07-31,413,6,236.07,1416.42,Completed,2024-08-13
83692,839,2024-10-03,297,6,288.83,1732.98,Cancelled,
83693,2957,2023-08-06,323,3,68.83,206.49,Cancelled,
83694,5395,2024-02-04,423,2,257.02,514.04,Pending,
83695,1258,2023-01-08,411,9,127.89,1151.01,Completed,2023-01-15
83696,7837,2023-04-01,413,6,236.07,1416.42,Completed,2023-04-05
83697,8073,2023-03-13,497,4,254.43,1017.72,Pending,
83698,7564,2023-03-05,383,1,104.09,104.09,Completed,2023-03-13
83699,8238,2023-08-02,296,7,232.58,1628.06,Cancelled,
83700,1913,2024-01-03,417,3,9.05,27.15,Completed,2024-01-11
83701,311,2023-05-17,384,10,449.85,4498.50,Pending,
83702,2793,2024-09-26,261,5,259.05,1295.25,Completed,2024-09-28
83703,9077,2024-06-27,12,6,433.91,2603.46,Pending,
83704,6238,2023-05-22,460,1,426.27,426.27,Completed,2023-06-04
83705,702,2023-10-27,194,2,158.82,317.64,Pending,
83706,6186,2023-01-05,483,10,214.73,2147.30,Completed,2023-01-14
83707,7908,2024-07-19,240,5,294.36,1471.80,Completed,2024-07-20
83708,5683,2023-07-29,337,4,401.62,1606.48,Completed,2023-08-09
83709,6769,2024-10-11,242,3,458.05,1374.15,Completed,2024-10-25
83710,5893,2024-04-27,349,3,65.31,195.93,Completed,2024-05-01
83711,5623,2024-08-13,120,1,429.08,429.08,Completed,2024-08-16
83712,1363,2024-07-21,364,2,23.13,46.26,Completed,2024-08-01
83713,9399,2025-05-14,293,6,8.83,52.98,Completed,2025-05-25
83714,6268,2024-02-06,176,1,61.81,61.81,Cancelled,
83715,6778,2024-07-04,225,3,193.78,581.34,Cancelled,
83716,6255,2023-01-13,429,5,490.05,2450.25,Completed,2023-01-13
83717,3379,2023-06-19,66,6,110.51,663.06,Pending,
83718,1138,2024-04-02,344,2,420.39,840.78,Completed,2024-04-15
83719,1427,2025-03-12,426,8,85.44,683.52,Completed,2025-03-12
83720,3553,2023-02-12,335,5,187.08,935.40,Completed,2023-02-23
83721,7476,2024-11-23,314,6,304.48,1826.88,Pending,
83722,2744,2023-07-21,179,6,351.37,2108.22,Completed,2023-08-04
83723,2075,2023-08-09,311,6,42.98,257.88,Cancelled,
83724,2082,2023-11-02,54,9,146.20,1315.80,Completed,2023-11-11
83725,5099,2024-10-31,45,7,52.98,370.86,Completed,2024-11-04
83726,9742,2024-07-20,173,3,237.61,712.83,Completed,2024-07-23
83727,6839,2024-07-13,218,10,89.14,891.40,Completed,2024-07-13
83728,7175,2025-06-11,456,2,211.85,423.70,Completed,2025-06-21
83729,3423,2024-02-05,489,1,266.78,266.78,Completed,2024-02-07
83730,4107,2024-05-06,201,3,364.40,1093.20,Completed,2024-05-07
83731,8949,2024-02-02,478,4,62.54,250.16,Completed,2024-02-09
83732,1955,2023-10-10,115,4,222.74,890.96,Completed,2023-10-12
83733,2772,2024-05-11,291,10,492.30,4923.00,Pending,
83734,214,2025-03-12,79,7,108.99,762.93,Completed,2025-03-23
83735,3714,2024-06-06,317,10,495.54,4955.40,Pending,
83736,4251,2025-04-07,272,10,344.98,3449.80,Cancelled,
83737,4431,2024-07-30,171,4,136.00,544.00,Cancelled,
83738,8826,2023-06-01,313,3,227.62,682.86,Completed,2023-06-11
83739,8852,2025-03-01,310,9,158.65,1427.85,Pending,
83740,2078,2023-10-31,499,4,154.37,617.48,Completed,2023-11-12
83741,61,2023-04-27,18,6,109.44,656.64,Cancelled,
83742,6135,2023-10-23,448,1,466.85,466.85,Completed,2023-10-29
83743,9621,2024-05-10,15,3,233.82,701.46,Completed,2024-05-20
83744,8704,2024-08-15,213,2,22.77,45.54,Completed,2024-08-15
83745,6319,2025-07-03,145,9,220.61,1985.49,Cancelled,
83746,4171,2023-08-28,422,6,281.13,1686.78,Completed,2023-09-06
83747,1013,2024-03-10,91,6,492.20,2953.20,Cancelled,
83748,7034,2025-08-10,46,2,432.60,865.20,Completed,2025-08-22
83749,3593,2023-01-14,198,9,277.88,2500.92,Pending,
83750,8470,2025-07-25,60,4,471.09,1884.36,Cancelled,
83751,502,2024-05-20,241,10,339.04,3390.40,Completed,2024-06-02
83752,2018,2025-04-20,294,5,268.63,1343.15,Completed,2025-04-23
83753,3572,2023-11-08,121,4,471.66,1886.64,Completed,2023-11-09
83754,9292,2023-03-20,258,8,12.36,98.88,Completed,2023-03-25
83755,7989,2023-10-19,441,7,152.76,1069.32,Completed,2023-10-24
83756,4046,2025-08-10,158,10,141.87,1418.70,Pending,
83757,6993,2023-05-26,272,4,344.98,1379.92,Completed,2023-05-28
83758,8904,2024-01-19,372,2,226.33,452.66,Cancelled,
83759,1397,2023-03-06,316,5,254.75,1273.75,Completed,2023-03-19
83760,6787,2024-05-20,287,8,338.61,2708.88,Cancelled,
83761,3651,2024-09-03,198,8,277.88,2223.04,Pending,
83762,4215,2024-01-02,153,6,150.65,903.90,Completed,2024-01-16
83763,1956,2025-07-04,476,6,35.57,213.42,Pending,
83764,7870,2023-08-23,20,3,75.72,227.16,Completed,2023-08-24
83765,8004,2024-10-10,102,4,145.47,581.88,Completed,2024-10-21
83766,195,2023-09-23,302,2,42.81,85.62,Completed,2023-09-30
83767,4895,2024-01-04,69,1,8.87,8.87,Pending,
83768,1555,2024-12-02,29,5,486.08,2430.40,Cancelled,
83769,63,2024-09-26,399,1,322.29,322.29,Completed,2024-10-06
83770,3048,2024-10-22,85,9,156.07,1404.63,Pending,
83771,2142,2024-07-19,105,2,307.58,615.16,Cancelled,
83772,1211,2024-01-16,73,9,129.31,1163.79,Completed,2024-01-21
83773,669,2023-02-15,109,6,29.86,179.16,Completed,2023-02-18
83774,8701,2023-05-08,330,10,300.64,3006.40,Completed,2023-05-10
83775,7823,2024-02-23,19,7,110.25,771.75,Completed,2024-03-06
83776,6174,2023-10-12,455,5,119.95,599.75,Completed,2023-10-16
83777,6359,2023-04-17,287,9,338.61,3047.49,Completed,2023-04-30
83778,6228,2023-05-10,65,1,231.85,231.85,Cancelled,
83779,6187,2024-12-02,93,7,344.99,2414.93,Completed,2024-12-11
83780,6220,2023-09-22,24,5,397.08,1985.40,Pending,
83781,2188,2025-03-24,79,7,108.99,762.93,Completed,2025-04-02
83782,5706,2025-02-15,419,10,283.10,2831.00,Completed,2025-02-16
83783,6309,2024-11-02,490,5,489.35,2446.75,Completed,2024-11-08
83784,8451,2025-06-15,466,7,134.09,938.63,Completed,2025-06-29
83785,3134,2024-10-29,475,10,226.14,2261.40,Completed,2024-11-10
83786,9664,2024-08-15,197,1,210.67,210.67,Completed,2024-08-27
83787,2434,2023-05-25,487,4,44.72,178.88,Completed,2023-05-31
83788,8003,2025-01-06,275,3,208.35,625.05,Cancelled,
83789,2743,2024-10-10,400,8,331.07,2648.56,Completed,2024-10-14
83790,4312,2024-04-18,260,7,265.41,1857.87,Cancelled,
83791,5489,2023-07-14,164,8,129.98,1039.84,Completed,2023-07-18
83792,1165,2024-02-10,219,4,343.15,1372.60,Completed,2024-02-11
83793,7572,2023-03-27,46,2,432.60,865.20,Pending,
83794,8793,2025-01-03,104,1,404.25,404.25,Completed,2025-01-04
83795,4174,2024-07-19,86,9,331.72,2985.48,Completed,2024-08-01
83796,8858,2025-01-11,318,7,189.56,1326.92,Completed,2025-01-25
83797,375,2025-04-09,249,2,346.69,693.38,Completed,2025-04-18
83798,3887,2025-03-11,265,7,41.38,289.66,Completed,2025-03-12
83799,1070,2024-01-06,451,9,360.09,3240.81,Completed,2024-01-15
83800,7718,2025-05-24,493,7,20.95,146.65,Completed,2025-06-03
83801,3017,2025-01-26,438,1,191.53,191.53,Completed,2025-02-09
83802,4708,2024-02-23,472,7,230.21,1611.47,Completed,2024-03-07
83803,5488,2024-08-03,375,9,476.63,4289.67,Completed,2024-08-09
83804,7818,2024-12-03,122,5,375.02,1875.10,Completed,2024-12-06
83805,7272,2025-07-15,411,8,127.89,1023.12,Completed,2025-07-18
83806,252,2024-09-17,25,7,299.96,2099.72,Completed,2024-09-24
83807,9694,2024-03-18,264,5,424.41,2122.05,Pending,
83808,9764,2024-09-16,492,6,81.79,490.74,Completed,2024-09-21
83809,5396,2025-07-02,438,2,191.53,383.06,Completed,2025-07-13
83810,9255,2025-02-03,151,10,361.44,3614.40,Completed,2025-02-15
83811,3863,2023-04-28,85,6,156.07,936.42,Completed,2023-05-07
83812,3357,2024-06-09,60,7,471.09,3297.63,Pending,
83813,1752,2023-02-28,129,4,377.24,1508.96,Pending,
83814,5883,2023-06-19,272,3,344.98,1034.94,Pending,
83815,7023,2025-03-11,314,5,304.48,1522.40,Completed,2025-03-23
83816,9536,2025-02-14,108,8,113.33,906.64,Completed,2025-02-22
83817,2153,2024-10-29,298,2,205.49,410.98,Cancelled,
83818,9393,2025-01-21,403,5,321.30,1606.50,Completed,2025-01-30
83819,1263,2025-07-13,247,8,295.73,2365.84,Pending,
83820,8116,2025-01-30,50,3,404.97,1214.91,Completed,2025-02-01
83821,3882,2023-07-24,230,2,129.06,258.12,Cancelled,
83822,8849,2024-06-30,132,9,475.06,4275.54,Completed,2024-07-01
83823,8324,2024-09-14,202,5,433.30,2166.50,Completed,2024-09-15
83824,304,2024-03-26,73,9,129.31,1163.79,Completed,2024-04-05
83825,1113,2025-08-01,194,9,158.82,1429.38,Completed,2025-08-10
83826,7852,2023-07-23,342,9,210.37,1893.33,Cancelled,
83827,9812,2025-06-15,85,4,156.07,624.28,Pending,
83828,769,2023-01-15,99,9,147.02,1323.18,Completed,2023-01-19
83829,6383,2024-10-22,229,10,305.50,3055.00,Completed,2024-10-29
83830,1069,2025-04-08,21,10,135.06,1350.60,Completed,2025-04-20
83831,7160,2023-12-10,452,5,482.44,2412.20,Completed,2023-12-12
83832,588,2023-03-17,103,2,410.12,820.24,Cancelled,
83833,6491,2025-07-18,412,1,361.96,361.96,Completed,2025-07-28
83834,2769,2023-01-26,488,2,328.50,657.00,Pending,
83835,8180,2025-08-09,159,1,145.08,145.08,Completed,2025-08-14
83836,8789,2023-10-04,476,1,35.57,35.57,Completed,2023-10-07
83837,2308,2025-07-26,414,7,472.89,3310.23,Cancelled,
83838,7588,2023-01-23,109,7,29.86,209.02,Pending,
83839,1497,2023-10-13,284,6,374.33,2245.98,Completed,2023-10-22
83840,9133,2023-10-23,478,4,62.54,250.16,Completed,2023-10-23
83841,9870,2025-03-02,361,4,359.44,1437.76,Completed,2025-03-05
83842,6024,2023-06-25,329,8,23.69,189.52,Cancelled,
83843,7580,2025-03-15,112,1,216.24,216.24,Pending,
83844,3987,2025-05-11,293,10,8.83,88.30,Pending,
83845,3792,2024-03-08,413,3,236.07,708.21,Completed,2024-03-11
83846,2329,2024-09-29,340,7,227.41,1591.87,Completed,2024-09-29
83847,7194,2024-07-18,388,9,122.18,1099.62,Completed,2024-07-25
83848,2318,2025-02-14,379,9,289.09,2601.81,Completed,2025-02-25
83849,9702,2025-03-22,347,7,14.41,100.87,Completed,2025-03-31
83850,5745,2024-04-21,380,2,128.56,257.12,Pending,
83851,2657,2023-03-24,66,2,110.51,221.02,Cancelled,
83852,5233,2024-05-31,109,6,29.86,179.16,Completed,2024-06-03
83853,9972,2024-04-07,288,8,305.50,2444.00,Completed,2024-04-21
83854,4838,2023-03-01,431,5,117.63,588.15,Completed,2023-03-03
83855,4793,2023-03-02,191,2,379.44,758.88,Completed,2023-03-05
83856,9015,2024-12-25,277,10,256.17,2561.70,Completed,2025-01-01
83857,6855,2024-09-18,126,10,297.99,2979.90,Completed,2024-09-21
83858,7449,2024-02-05,282,3,178.76,536.28,Completed,2024-02-08
83859,742,2024-03-23,440,2,306.99,613.98,Cancelled,
83860,9845,2025-07-29,367,1,486.99,486.99,Completed,2025-08-07
83861,1420,2023-02-09,78,6,217.74,1306.44,Pending,
83862,7216,2024-03-11,498,7,162.86,1140.02,Completed,2024-03-17
83863,4719,2023-07-13,466,9,134.09,1206.81,Completed,2023-07-26
83864,1428,2024-06-03,407,1,159.73,159.73,Completed,2024-06-03
83865,8682,2024-02-23,322,3,458.79,1376.37,Pending,
83866,8096,2023-05-11,214,3,498.73,1496.19,Completed,2023-05-13
83867,6159,2024-02-16,19,10,110.25,1102.50,Pending,
83868,7980,2025-06-27,493,3,20.95,62.85,Completed,2025-07-01
83869,5683,2023-05-11,391,6,265.22,1591.32,Completed,2023-05-21
83870,5242,2023-05-23,434,7,99.44,696.08,Completed,2023-05-26
83871,2228,2025-04-07,248,10,417.68,4176.80,Completed,2025-04-12
83872,1292,2023-01-17,368,6,137.03,822.18,Completed,2023-01-20
83873,3757,2025-03-23,458,4,9.59,38.36,Completed,2025-04-06
83874,5114,2025-05-01,355,8,15.07,120.56,Completed,2025-05-11
83875,3365,2024-06-05,343,2,497.29,994.58,Completed,2024-06-17
83876,3035,2024-05-22,496,2,204.12,408.24,Cancelled,
83877,8021,2025-05-12,301,8,435.91,3487.28,Pending,
83878,4059,2024-07-29,486,1,190.36,190.36,Completed,2024-08-05
83879,7746,2023-10-21,8,10,135.94,1359.40,Completed,2023-10-31
83880,8487,2023-06-17,351,6,13.14,78.84,Completed,2023-06-30
83881,9154,2024-04-16,388,6,122.18,733.08,Completed,2024-04-18
83882,1728,2023-06-05,293,10,8.83,88.30,Completed,2023-06-12
83883,7761,2024-11-27,400,8,331.07,2648.56,Completed,2024-12-07
83884,5587,2024-08-15,292,8,384.84,3078.72,Pending,
83885,461,2025-03-31,473,2,456.83,913.66,Cancelled,
83886,8100,2023-10-30,159,8,145.08,1160.64,Completed,2023-11-11
83887,7108,2025-03-21,441,2,152.76,305.52,Cancelled,
83888,1051,2023-01-02,339,7,426.33,2984.31,Completed,2023-01-13
83889,1854,2024-12-23,44,4,125.28,501.12,Completed,2025-01-05
83890,588,2024-01-06,396,9,164.72,1482.48,Completed,2024-01-09
83891,4899,2024-08-02,313,3,227.62,682.86,Pending,
83892,8411,2024-03-19,376,2,22.23,44.46,Completed,2024-04-02
83893,8430,2025-05-11,127,4,72.17,288.68,Completed,2025-05-19
83894,5846,2025-05-25,58,10,33.16,331.60,Completed,2025-06-04
